order_item_id,order_id,item_id,quantity,unit_price,discount_amount
5052802,1021643,9,1,13.99,0.00
5052803,1021644,2,1,11.99,0.00
5052804,1021644,21,1,3.99,0.00
5052805,1021644,18,1,5.49,0.00
5052806,1021645,7,1,11.99,0.00
5052807,1021646,17,1,12.49,0.00
5052808,1021646,23,1,3.99,0.00
5052809,1021647,8,3,12.49,0.00
5052810,1021648,1,1,11.49,0.00
5052811,1021648,24,1,3.49,0.00
5052812,1021648,14,2,10.49,0.00
5052813,1021648,25,2,6.49,0.00
5052814,1021649,12,0,18.99,0.00
5052815,1021649,21,1,3.99,0.00
5052816,1021649,26,1,2.49,0.00
5052817,1021649,27,1,2.49,0.00
5052818,1021650,5,1,13.49,0.00
5052819,1021650,32,3,4.99,0.00
5052820,1021651,6,2,12.99,0.00
5052821,1021651,30,1,3.29,0.00
5052822,1021651,25,2,6.49,0.00
5052823,1021652,13,1,9.99,0.00
5052824,1021652,24,1,3.49,0.00
5052825,1021653,13,1,9.99,0.00
5052826,1021653,26,1,2.49,0.00
5052827,1021653,25,1,6.49,0.00
5052828,1021654,17,1,12.49,2.50
5052829,1021655,8,1,12.49,0.00
5052830,1021655,20,3,4.49,0.00
5052831,1021655,30,1,3.29,0.00
5052832,1021656,7,1,11.99,0.00
5052833,1021656,28,1,3.49,0.00
5052834,1021656,22,1,4.49,0.00
5052835,1021657,7,1,11.99,0.00
5052836,1021657,32,1,4.99,0.00
5052837,1021658,17,1,12.49,0.00
5052838,1021658,18,1,5.49,0.00
5052839,1021659,6,1,12.99,0.00
5052840,1021659,33,1,5.49,0.00
5052841,1021660,8,1,12.49,0.00
5052842,1021660,32,1,4.99,0.00
5052843,1021661,16,1,10.49,0.00
5052844,1021662,1,1,11.49,0.00
5052845,1021662,19,1,3.99,0.00
5052846,1021662,30,1,3.29,0.00
5052847,1021662,8,1,12.49,0.00
5052848,1021663,7,1,11.99,0.00
5052849,1021664,8,1,12.49,0.00
5052850,1021665,1,1,11.49,0.00
5052851,1021665,28,1,3.49,0.00
5052852,1021665,27,1,2.49,0.00
5052853,1021666,17,1,12.49,0.00
5052854,1021666,26,1,2.49,0.00
5052855,1021666,19,1,3.99,0.00
5052856,1021667,1,2,11.49,0.00
5052857,1021667,29,1,3.49,0.00
5052858,1021668,8,1,12.49,0.00
5052859,1021668,28,1,3.49,0.00
5052860,1021669,5,1,13.49,0.00
5052861,1021669,25,1,6.49,0.00
5052862,1021670,5,1,13.49,0.00
5052863,1021670,19,1,3.99,0.00
5052864,1021670,23,1,3.99,0.00
5052865,1021671,3,1,10.49,0.00
5052866,1021671,21,1,3.99,0.00
5052867,1021672,17,1,12.49,2.50
5052868,1021673,9,1,13.99,0.00
5052869,1021674,3,1,10.49,0.00
5052870,1021674,31,1,3.49,0.00
5052871,1021674,26,1,2.49,0.00
5052872,1021675,17,3,12.49,0.00
5052873,1021675,19,1,3.99,0.00
5052874,1021675,31,1,3.49,0.00
5052875,1021676,17,1,12.49,2.50
5052876,1021677,11,1,13.49,0.00
5052877,1021677,25,1,6.49,0.00
5052878,1021678,17,1,12.49,0.00
5052879,1021678,27,1,2.49,0.00
5052880,1021678,26,1,2.49,0.00
5052881,1021679,17,2,12.49,5.00
5052882,1021679,14,1,10.49,0.00
5052883,1021679,31,1,3.49,0.00
5052884,1021680,17,1,12.49,0.00
5052885,1021681,5,1,13.49,0.00
5052886,1021681,22,1,4.49,0.00
5052887,1021682,1,1,11.49,0.00
5052888,1021682,17,3,12.49,0.00
5052889,1021682,21,1,3.99,0.00
5052890,1021683,17,1,12.49,0.00
5052891,1021683,25,1,6.49,0.00
5052892,1021683,19,1,3.99,0.00
5052893,1021684,8,3,12.49,0.00
5052894,1021684,27,1,2.49,0.00
5052895,1021685,17,1,12.49,0.00
5052896,1021685,31,1,3.49,0.00
5052897,1021686,17,1,12.49,2.50
5052898,1021686,18,1,5.49,0.00
5052899,1021687,14,1,10.49,0.00
5052900,1021687,25,2,6.49,0.00
5052901,1021687,21,1,3.99,0.00
5052902,1021687,32,2,4.99,0.00
5052903,1021688,6,1,12.99,0.00
5052904,1021689,3,1,10.49,0.00
5052905,1021689,18,1,5.49,0.00
5052906,1021690,1,1,11.49,0.00
5052907,1021690,33,1,5.49,0.00
5052908,1021691,17,1,12.49,0.00
5052909,1021692,7,2,11.99,0.00
5052910,1021692,28,1,3.49,0.00
5052911,1021693,2,1,11.99,0.00
5052912,1021693,16,1,10.49,0.00
5052913,1021693,27,1,2.49,0.00
5052914,1021694,10,2,10.99,0.00
5052915,1021695,6,1,12.99,0.00
5052916,1021695,27,1,2.49,0.00
5052917,1021695,33,1,5.49,0.00
5052918,1021696,16,2,10.49,0.00
5052919,1021696,21,1,3.99,0.00
5052920,1021697,7,1,11.99,0.00
5052921,1021697,26,1,2.49,0.00
5052922,1021698,9,1,13.99,0.00
5052923,1021699,4,1,14.99,0.00
5052924,1021699,21,1,3.99,0.00
5052925,1021700,3,1,10.49,0.00
5052926,1021700,27,1,2.49,0.00
5052927,1021701,1,1,11.49,0.00
5052928,1021701,21,1,3.99,0.00
5052929,1021701,22,1,4.49,0.00
5052930,1021702,16,1,10.49,0.00
5052931,1021703,1,1,11.49,0.00
5052932,1021704,6,1,12.99,0.00
5052933,1021704,26,1,2.49,0.00
5052934,1021705,17,1,12.49,0.00
5052935,1021705,26,1,2.49,0.00
5052936,1021706,5,2,13.49,0.00
5052937,1021707,9,1,13.99,0.00
5052938,1021708,8,1,12.49,0.00
5052939,1021708,34,1,4.49,0.00
5052940,1021709,8,1,12.49,0.00
5052941,1021709,29,1,3.49,0.00
5052942,1021710,1,1,11.49,0.00
5052943,1021710,26,1,2.49,0.00
5052944,1021711,4,1,14.99,0.00
5052945,1021712,5,1,13.49,0.00
5052946,1021712,22,3,4.49,0.00
5052947,1021712,26,1,2.49,0.00
5052948,1021712,28,1,3.49,0.00
5052949,1021713,3,1,10.49,0.00
5052950,1021713,19,1,3.99,0.00
5052951,1021714,14,1,10.49,0.00
5052952,1021714,22,1,4.49,0.00
5052953,1021715,2,1,11.99,0.00
5052954,1021715,20,1,4.49,0.00
5052955,1021715,19,1,3.99,0.00
5052956,1021715,26,1,2.49,0.00
5052957,1021715,30,1,3.29,0.00
5052958,1021716,5,1,13.49,0.00
5052959,1021716,18,1,5.49,0.00
5052960,1021717,17,1,12.49,0.00
5052961,1021717,26,1,2.49,0.00
5052962,1021718,4,2,14.99,0.00
5052963,1021718,22,1,4.49,0.00
5052964,1021718,2,2,11.99,0.00
5052965,1021719,9,1,13.99,0.00
5052966,1021720,5,1,13.49,0.00
5052967,1021720,7,1,11.99,0.00
5052968,1021720,28,1,3.49,0.00
5052969,1021721,11,1,13.49,0.00
5052970,1021721,31,1,3.49,0.00
5052971,1021721,30,1,3.29,0.00
5052972,1021722,1,1,11.49,0.00
5052973,1021722,18,3,5.49,0.00
5052974,1021723,2,2,11.99,0.00
5052975,1021723,23,1,3.99,0.00
5052976,1021723,31,1,3.49,0.00
5052977,1021723,26,1,2.49,0.00
5052978,1021724,6,1,12.99,0.00
5052979,1021725,17,1,12.49,0.00
5052980,1021725,25,1,6.49,0.00
5052981,1021725,19,1,3.99,0.00
5052982,1021725,24,1,3.49,0.00
5052983,1021725,22,1,4.49,0.00
5052984,1021726,3,1,10.49,0.00
5052985,1021726,21,1,3.99,0.00
5052986,1021726,27,1,2.49,0.00
5052987,1021726,24,1,3.49,0.00
5052988,1021727,1,1,11.49,0.00
5052989,1021727,26,1,2.49,0.00
5052990,1021727,24,1,3.49,0.00
5052991,1021728,1,1,11.49,0.00
5052992,1021728,26,1,2.49,0.00
5052993,1021729,1,1,11.49,0.00
5052994,1021729,30,2,3.29,0.00
5052995,1021729,31,1,3.49,0.00
5052996,1021730,8,1,12.49,0.00
5052997,1021730,33,1,5.49,0.00
5052998,1021731,2,1,11.99,0.00
5052999,1021731,34,3,4.49,0.00
5053000,1021732,2,1,11.99,0.00
5053001,1021733,17,1,12.49,0.00
5053002,1021734,1,1,11.49,0.00
5053003,1021734,25,1,6.49,0.00
5053004,1021735,17,1,12.49,0.00
5053005,1021735,16,1,10.49,0.00
5053006,1021735,30,1,3.29,0.00
5053007,1021736,17,0,12.49,0.00
5053008,1021737,15,1,10.99,0.00
5053009,1021737,24,1,3.49,0.00
5053010,1021737,18,2,5.49,0.00
5053011,1021737,19,1,3.99,0.00
5053012,1021738,17,1,12.49,0.00
5053013,1021738,22,1,4.49,0.00
5053014,1021738,15,1,10.99,0.00
5053015,1021739,17,1,12.49,2.50
5053016,1021739,34,1,4.49,0.00
5053017,1021739,22,1,4.49,0.00
5053018,1021740,4,1,14.99,0.00
5053019,1021741,17,1,12.49,0.00
5053020,1021742,6,1,12.99,0.00
5053021,1021742,28,1,3.49,0.00
5053022,1021742,20,2,4.49,0.00
5053023,1021742,18,1,5.49,0.00
5053024,1021742,13,1,9.99,0.00
5053025,1021743,17,3,12.49,0.00
5053026,1021743,26,1,2.49,0.00
5053027,1021744,7,1,11.99,0.00
5053028,1021745,17,1,12.49,2.50
5053029,1021745,26,1,2.49,0.00
5053030,1021746,17,1,12.49,2.50
5053031,1021747,8,1,12.49,0.00
5053032,1021747,23,3,3.99,0.00
5053033,1021747,18,3,5.49,0.00
5053034,1021748,1,3,11.49,0.00
5053035,1021748,33,1,5.49,0.00
5053036,1021748,27,1,2.49,0.00
5053037,1021748,22,2,4.49,0.00
5053038,1021748,19,1,3.99,0.00
5053039,1021749,8,1,12.49,0.00
5053040,1021750,11,1,13.49,0.00
5053041,1021750,20,1,4.49,0.00
5053042,1021751,17,1,12.49,2.50
5053043,1021752,17,1,12.49,2.50
5053044,1021752,30,1,3.29,0.00
5053045,1021752,29,1,3.49,0.00
5053046,1021752,28,1,3.49,0.00
5053047,1021753,6,1,12.99,0.00
5053048,1021754,4,1,14.99,0.00
5053049,1021755,7,1,11.99,0.00
5053050,1021755,26,2,2.49,0.00
5053051,1021756,13,1,9.99,0.00
5053052,1021756,25,1,6.49,0.00
5053053,1021756,12,1,18.99,0.00
5053054,1021756,8,1,12.49,0.00
5053055,1021757,14,1,10.49,0.00
5053056,1021757,29,1,3.49,0.00
5053057,1021758,11,1,13.49,0.00
5053058,1021759,15,1,10.99,0.00
5053059,1021759,26,1,2.49,0.00
5053060,1021759,27,1,2.49,0.00
5053061,1021760,11,1,13.49,0.00
5053062,1021760,29,2,3.49,0.00
5053063,1021761,10,1,10.99,0.00
5053064,1021761,21,2,3.99,0.00
5053065,1021762,17,1,12.49,2.50
5053066,1021762,34,3,4.49,0.00
5053067,1021762,21,1,3.99,0.00
5053068,1021762,8,1,12.49,0.00
5053069,1021762,26,1,2.49,0.00
5053070,1021763,4,1,14.99,0.00
5053071,1021764,13,1,9.99,0.00
5053072,1021764,19,1,3.99,0.00
5053073,1021764,11,1,13.49,0.00
5053074,1021765,1,1,11.49,0.00
5053075,1021765,35,1,2.99,0.00
5053076,1021766,10,1,10.99,0.00
5053077,1021766,23,1,3.99,0.00
5053078,1021766,33,2,5.49,0.00
5053079,1021767,4,1,14.99,0.00
5053080,1021767,29,1,3.49,0.00
5053081,1021768,15,1,10.99,0.00
5053082,1021768,34,1,4.49,0.00
5053083,1021768,19,3,3.99,0.00
5053084,1021768,27,2,2.49,0.00
5053085,1021768,28,1,3.49,0.00
5053086,1021769,17,0,12.49,5.00
5053087,1021769,31,1,3.49,0.00
5053088,1021770,12,1,18.99,0.00
5053089,1021771,17,1,12.49,0.00
5053090,1021771,30,1,3.29,0.00
5053091,1021772,8,1,12.49,0.00
5053092,1021772,30,1,3.29,0.00
5053093,1021773,10,1,10.99,0.00
5053094,1021773,27,1,2.49,0.00
5053095,1021773,18,1,5.49,0.00
5053096,1021774,7,1,11.99,0.00
5053097,1021774,20,1,4.49,0.00
5053098,1021774,3,1,10.49,0.00
5053099,1021774,19,1,3.99,0.00
5053100,1021775,2,1,11.99,0.00
5053101,1021775,25,1,6.49,0.00
5053102,1021776,6,1,12.99,0.00
5053103,1021776,29,1,3.49,0.00
5053104,1021776,26,1,2.49,0.00
5053105,1021777,6,1,12.99,0.00
5053106,1021777,19,1,3.99,0.00
5053107,1021778,17,2,12.49,5.00
5053108,1021778,24,1,3.49,0.00
5053109,1021778,21,1,3.99,0.00
5053110,1021779,2,1,11.99,0.00
5053111,1021779,21,1,3.99,0.00
5053112,1021780,10,1,10.99,0.00
5053113,1021780,27,1,2.49,0.00
5053114,1021781,6,2,12.99,0.00
5053115,1021781,27,1,2.49,0.00
5053116,1021782,8,1,12.49,0.00
5053117,1021783,7,1,11.99,0.00
5053118,1021784,9,1,13.99,0.00
5053119,1021784,18,1,5.49,0.00
5053120,1021784,24,1,3.49,0.00
5053121,1021785,3,1,10.49,0.00
5053122,1021786,17,1,12.49,2.50
5053123,1021786,24,2,3.49,0.00
5053124,1021786,29,1,3.49,0.00
5053125,1021787,17,1,12.49,0.00
5053126,1021787,31,1,3.49,0.00
5053127,1021787,4,1,14.99,0.00
5053128,1021787,18,1,5.49,0.00
5053129,1021788,17,1,12.49,2.50
5053130,1021788,21,1,3.99,0.00
5053131,1021788,26,1,2.49,0.00
5053132,1021788,34,1,4.49,0.00
5053133,1021789,6,1,12.99,0.00
5053134,1021789,32,1,4.99,0.00
5053135,1021789,18,1,5.49,0.00
5053136,1021790,9,1,13.99,0.00
5053137,1021790,31,1,3.49,0.00
5053138,1021791,7,1,11.99,0.00
5053139,1021791,19,1,3.99,0.00
5053140,1021791,35,1,2.99,0.00
5053141,1021792,3,2,10.49,0.00
5053142,1021792,26,2,2.49,0.00
5053143,1021792,30,1,3.29,0.00
5053144,1021793,6,1,12.99,0.00
5053145,1021793,17,1,12.49,0.00
5053146,1021794,3,1,10.49,0.00
5053147,1021795,8,1,12.49,0.00
5053148,1021795,32,3,4.99,0.00
5053149,1021795,27,1,2.49,0.00
5053150,1021796,1,1,11.49,0.00
5053151,1021797,5,1,13.49,0.00
5053152,1021797,28,1,3.49,0.00
5053153,1021798,17,1,12.49,0.00
5053154,1021798,28,2,3.49,0.00
5053155,1021799,17,1,12.49,2.50
5053156,1021799,26,2,2.49,0.00
5053157,1021800,13,1,9.99,0.00
5053158,1021801,17,1,12.49,2.50
5053159,1021801,22,1,4.49,0.00
5053160,1021801,29,1,3.49,0.00
5053161,1021802,14,1,10.49,0.00
5053162,1021802,33,1,5.49,0.00
5053163,1021802,26,1,2.49,0.00
5053164,1021803,6,1,12.99,0.00
5053165,1021803,28,1,3.49,0.00
5053166,1021803,30,1,3.29,0.00
5053167,1021804,11,1,13.49,0.00
5053168,1021804,26,1,2.49,0.00
5053169,1021804,30,1,3.29,0.00
5053170,1021805,4,1,14.99,0.00
5053171,1021806,17,1,12.49,0.00
5053172,1021806,22,1,4.49,0.00
5053173,1021807,14,1,10.49,0.00
5053174,1021807,20,1,4.49,0.00
5053175,1021807,22,1,4.49,0.00
5053176,1021808,17,1,12.49,2.50
5053177,1021808,29,-1,3.49,0.00
5053178,1021809,14,3,10.49,0.00
5053179,1021809,21,1,3.99,0.00
5053180,1021809,28,1,3.49,0.00
5053181,1021810,6,1,12.99,0.00
5053182,1021810,23,1,3.99,0.00
5053183,1021811,6,1,12.99,0.00
5053184,1021811,8,1,12.49,0.00
5053185,1021812,3,1,10.49,0.00
5053186,1021812,24,1,3.49,0.00
5053187,1021813,7,2,11.99,0.00
5053188,1021813,32,1,4.99,0.00
5053189,1021813,34,1,4.49,0.00
5053190,1021814,1,2,11.49,0.00
5053191,1021814,19,3,3.99,0.00
5053192,1021814,27,1,2.49,0.00
5053193,1021815,17,2,12.49,0.00
5053194,1021815,28,1,3.49,0.00
5053195,1021815,22,1,4.49,0.00
5053196,1021816,2,2,11.99,0.00
5053197,1021816,3,1,10.49,0.00
5053198,1021817,13,1,9.99,0.00
5053199,1021817,26,1,2.49,0.00
5053200,1021818,8,1,12.49,0.00
5053201,1021818,20,1,4.49,0.00
5053202,1021819,17,1,12.49,0.00
5053203,1021819,34,2,4.49,0.00
5053204,1021819,3,1,10.49,0.00
5053205,1021820,17,1,12.49,0.00
5053206,1021820,29,2,3.49,0.00
5053207,1021821,1,1,11.49,0.00
5053208,1021821,26,1,2.49,0.00
5053209,1021821,28,1,3.49,0.00
5053210,1021822,10,2,10.99,0.00
5053211,1021822,30,1,3.29,0.00
5053212,1021823,17,1,12.49,0.00
5053213,1021823,18,1,5.49,0.00
5053214,1021824,2,1,11.99,0.00
5053215,1021824,21,1,3.99,0.00
5053216,1021825,17,1,12.49,0.00
5053217,1021825,26,1,2.49,0.00
5053218,1021826,5,1,13.49,0.00
5053219,1021826,26,1,2.49,0.00
5053220,1021827,10,1,10.99,0.00
5053221,1021827,20,1,4.49,0.00
5053222,1021827,24,1,3.49,0.00
5053223,1021828,5,3,13.49,0.00
5053224,1021828,30,2,3.29,0.00
5053225,1021829,6,1,12.99,0.00
5053226,1021829,27,1,2.49,0.00
5053227,1021830,8,1,12.49,0.00
5053228,1021830,18,1,5.49,0.00
5053229,1021831,14,1,10.49,0.00
5053230,1021831,30,2,3.29,0.00
5053231,1021831,33,1,5.49,0.00
5053232,1021831,27,2,2.49,0.00
5053233,1021831,26,1,2.49,0.00
5053234,1021832,4,1,14.99,0.00
5053235,1021833,10,1,10.99,0.00
5053236,1021833,26,1,2.49,0.00
5053237,1021833,24,1,3.49,0.00
5053238,1021834,16,1,10.49,0.00
5053239,1021834,19,1,3.99,0.00
5053240,1021834,18,1,5.49,0.00
5053241,1021834,21,1,3.99,0.00
5053242,1021835,17,1,12.49,2.50
5053243,1021835,29,1,3.49,0.00
5053244,1021836,17,1,12.49,0.00
5053245,1021836,21,1,3.99,0.00
5053246,1021836,30,1,3.29,0.00
5053247,1021837,17,1,12.49,0.00
5053248,1021838,1,1,11.49,0.00
5053249,1021839,14,3,10.49,0.00
5053250,1021839,29,1,3.49,0.00
5053251,1021839,26,1,2.49,0.00
5053252,1021839,23,1,3.99,0.00
5053253,1021840,17,1,12.49,2.50
5053254,1021840,20,1,4.49,0.00
5053255,1021840,27,1,2.49,0.00
5053256,1021841,7,1,11.99,0.00
5053257,1021841,27,1,2.49,0.00
5053258,1021841,1,1,11.49,0.00
5053259,1021841,32,1,4.99,0.00
5053260,1021842,5,1,13.49,0.00
5053261,1021842,27,1,2.49,0.00
5053262,1021842,30,1,3.29,0.00
5053263,1021842,26,1,2.49,0.00
5053264,1021843,12,4,18.99,0.00
5053265,1021844,7,1,11.99,0.00
5053266,1021844,25,1,6.49,0.00
5053267,1021845,17,1,12.49,0.00
5053268,1021845,18,1,5.49,0.00
5053269,1021846,2,1,11.99,0.00
5053270,1021846,27,3,2.49,0.00
5053271,1021847,16,2,10.49,0.00
5053272,1021848,17,2,12.49,0.00
5053273,1021848,24,3,3.49,0.00
5053274,1021849,15,1,10.99,0.00
5053275,1021849,28,1,3.49,0.00
5053276,1021849,25,1,6.49,0.00
5053277,1021849,23,1,3.99,0.00
5053278,1021850,2,1,11.99,0.00
5053279,1021850,26,1,2.49,0.00
5053280,1021851,3,1,10.49,0.00
5053281,1021851,32,2,4.99,0.00
5053282,1021851,24,3,3.49,0.00
5053283,1021851,14,1,10.49,0.00
5053284,1021851,18,1,5.49,0.00
5053285,1021852,16,1,10.49,0.00
5053286,1021852,29,1,3.49,0.00
5053287,1021853,9,2,13.99,0.00
5053288,1021853,12,0,18.99,0.00
5053289,1021853,27,1,2.49,0.00
5053290,1021854,16,1,10.49,0.00
5053291,1021854,29,1,3.49,0.00
5053292,1021854,28,1,3.49,0.00
5053293,1021855,2,1,11.99,0.00
5053294,1021856,17,1,12.49,0.00
5053295,1021857,17,1,12.49,0.00
5053296,1021857,20,1,4.49,0.00
5053297,1021858,12,1,18.99,0.00
5053298,1021858,23,1,3.99,0.00
5053299,1021858,31,1,3.49,0.00
5053300,1021859,3,1,10.49,0.00
5053301,1021859,18,2,5.49,0.00
5053302,1021859,29,1,3.49,0.00
5053303,1021859,26,1,2.49,0.00
5053304,1021860,17,1,12.49,0.00
5053305,1021860,21,1,3.99,0.00
5053306,1021861,7,1,11.99,0.00
5053307,1021862,17,1,12.49,2.50
5053308,1021862,28,1,3.49,0.00
5053309,1021863,15,1,10.99,0.00
5053310,1021863,28,1,3.49,0.00
5053311,1021863,30,1,3.29,0.00
5053312,1021863,34,1,4.49,0.00
5053313,1021863,20,2,4.49,0.00
5053314,1021863,26,1,2.49,0.00
5053315,1021864,9,1,13.99,0.00
5053316,1021864,33,1,5.49,0.00
5053317,1021865,7,3,11.99,0.00
5053318,1021865,21,1,3.99,0.00
5053319,1021865,3,1,10.49,0.00
5053320,1021865,26,1,2.49,0.00
5053321,1021866,14,1,10.49,0.00
5053322,1021866,25,1,6.49,0.00
5053323,1021866,28,1,3.49,0.00
5053324,1021867,6,1,12.99,0.00
5053325,1021867,34,1,4.49,0.00
5053326,1021867,28,1,3.49,0.00
5053327,1021868,6,1,12.99,0.00
5053328,1021869,7,1,11.99,0.00
5053329,1021869,33,1,5.49,0.00
5053330,1021870,7,1,11.99,0.00
5053331,1021870,28,1,3.49,0.00
5053332,1021870,31,1,3.49,0.00
5053333,1021870,32,1,4.99,0.00
5053334,1021871,17,2,12.49,0.00
5053335,1021872,4,1,14.99,0.00
5053336,1021872,26,1,2.49,0.00
5053337,1021872,27,1,2.49,0.00
5053338,1021873,17,1,12.49,0.00
5053339,1021874,17,1,12.49,0.00
5053340,1021874,21,1,3.99,0.00
5053341,1021875,15,1,10.99,0.00
5053342,1021875,23,1,3.99,0.00
5053343,1021876,6,1,12.99,0.00
5053344,1021876,27,1,2.49,0.00
5053345,1021877,17,-1,12.49,2.50
5053346,1021877,19,1,3.99,0.00
5053347,1021878,17,1,12.49,0.00
5053348,1021878,25,1,6.49,0.00
5053349,1021878,26,1,2.49,0.00
5053350,1021879,17,1,12.49,0.00
5053351,1021879,20,1,4.49,0.00
5053352,1021879,19,1,3.99,0.00
5053353,1021880,8,1,12.49,0.00
5053354,1021881,13,1,9.99,0.00
5053355,1021881,21,1,3.99,0.00
5053356,1021882,17,1,12.49,0.00
5053357,1021882,23,1,3.99,0.00
5053358,1021883,17,1,12.49,0.00
5053359,1021883,32,1,4.99,0.00
5053360,1021883,27,1,2.49,0.00
5053361,1021884,6,1,12.99,0.00
5053362,1021884,19,1,3.99,0.00
5053363,1021884,21,1,3.99,0.00
5053364,1021884,17,1,12.49,0.00
5053365,1021885,17,1,12.49,0.00
5053366,1021885,18,3,5.49,0.00
5053367,1021886,4,1,14.99,0.00
5053368,1021886,30,1,3.29,0.00
5053369,1021887,17,2,12.49,0.00
5053370,1021888,14,1,10.49,0.00
5053371,1021889,16,1,10.49,0.00
5053372,1021889,19,1,3.99,0.00
5053373,1021890,15,1,10.99,0.00
5053374,1021890,17,2,12.49,0.00
5053375,1021891,3,1,10.49,0.00
5053376,1021891,27,3,2.49,0.00
5053377,1021891,28,1,3.49,0.00
5053378,1021891,26,3,2.49,0.00
5053379,1021892,17,2,12.49,0.00
5053380,1021893,11,1,13.49,0.00
5053381,1021893,4,1,14.99,0.00
5053382,1021894,17,1,12.49,0.00
5053383,1021894,21,1,3.99,0.00
5053384,1021894,30,1,3.29,0.00
5053385,1021894,28,2,3.49,0.00
5053386,1021894,26,1,2.49,0.00
5053387,1021895,1,1,11.49,0.00
5053388,1021896,17,2,12.49,5.00
5053389,1021896,21,1,3.99,0.00
5053390,1021896,19,1,3.99,0.00
5053391,1021896,31,1,3.49,0.00
5053392,1021897,7,2,11.99,0.00
5053393,1021897,28,1,3.49,0.00
5053394,1021897,33,1,5.49,0.00
5053395,1021897,1,1,11.49,0.00
5053396,1021897,19,2,3.99,0.00
5053397,1021898,3,1,10.49,0.00
5053398,1021898,27,1,2.49,0.00
5053399,1021898,29,1,3.49,0.00
5053400,1021898,18,1,5.49,0.00
5053401,1021898,4,1,14.99,0.00
5053402,1021899,11,1,13.49,0.00
5053403,1021899,33,1,5.49,0.00
5053404,1021900,17,1,12.49,0.00
5053405,1021901,17,2,12.49,0.00
5053406,1021901,27,5,2.49,0.00
5053407,1021902,17,2,12.49,0.00
5053408,1021902,26,1,2.49,0.00
5053409,1021902,24,1,3.49,0.00
5053410,1021902,32,2,4.99,0.00
5053411,1021903,1,1,11.49,0.00
5053412,1021903,25,1,6.49,0.00
5053413,1021903,23,1,3.99,0.00
5053414,1021903,27,1,2.49,0.00
5053415,1021904,17,1,12.49,2.50
5053416,1021905,3,1,10.49,0.00
5053417,1021905,14,1,10.49,0.00
5053418,1021905,26,2,2.49,0.00
5053419,1021906,17,2,12.49,0.00
5053420,1021906,19,1,3.99,0.00
5053421,1021906,27,1,2.49,0.00
5053422,1021906,14,1,10.49,0.00
5053423,1021906,26,1,2.49,0.00
5053424,1021906,21,1,3.99,0.00
5053425,1021907,8,1,12.49,0.00
5053426,1021908,11,1,13.49,0.00
5053427,1021908,34,1,4.49,0.00
5053428,1021908,31,1,3.49,0.00
5053429,1021908,18,1,5.49,0.00
5053430,1021908,29,1,3.49,0.00
5053431,1021908,28,1,3.49,0.00
5053432,1021909,17,1,12.49,2.50
5053433,1021910,8,1,12.49,0.00
5053434,1021911,2,1,11.99,0.00
5053435,1021911,18,1,5.49,0.00
5053436,1021911,25,1,6.49,0.00
5053437,1021912,8,1,12.49,0.00
5053438,1021912,34,1,4.49,0.00
5053439,1021912,18,1,5.49,0.00
5053440,1021913,10,1,10.99,0.00
5053441,1021913,18,1,5.49,0.00
5053442,1021913,27,1,2.49,0.00
5053443,1021914,17,1,12.49,0.00
5053444,1021915,11,2,13.49,0.00
5053445,1021915,19,1,3.99,0.00
5053446,1021916,2,1,11.99,0.00
5053447,1021916,29,2,3.49,0.00
5053448,1021917,1,-1,11.49,0.00
5053449,1021917,32,1,4.99,0.00
5053450,1021918,1,2,11.49,0.00
5053451,1021918,25,1,6.49,0.00
5053452,1021919,17,1,12.49,0.00
5053453,1021919,23,1,3.99,0.00
5053454,1021920,8,1,12.49,0.00
5053455,1021921,17,1,12.49,0.00
5053456,1021922,3,2,10.49,0.00
5053457,1021923,13,2,9.99,0.00
5053458,1021923,19,2,3.99,0.00
5053459,1021924,8,1,12.49,0.00
5053460,1021925,17,1,12.49,2.50
5053461,1021925,6,1,12.99,0.00
5053462,1021926,1,1,11.49,0.00
5053463,1021926,20,1,4.49,0.00
5053464,1021927,9,1,13.99,0.00
5053465,1021927,18,1,5.49,0.00
5053466,1021927,27,1,2.49,0.00
5053467,1021927,29,3,3.49,0.00
5053468,1021928,1,1,11.49,0.00
5053469,1021928,26,2,2.49,0.00
5053470,1021929,17,2,12.49,0.00
5053471,1021930,17,1,12.49,0.00
5053472,1021930,22,1,4.49,0.00
5053473,1021931,17,1,12.49,0.00
5053474,1021931,18,2,5.49,0.00
5053475,1021932,17,1,12.49,0.00
5053476,1021932,25,3,6.49,0.00
5053477,1021932,26,1,2.49,0.00
5053478,1021932,34,1,4.49,0.00
5053479,1021933,1,0,11.49,0.00
5053480,1021933,27,1,2.49,0.00
5053481,1021933,19,1,3.99,0.00
5053482,1021934,5,1,13.49,0.00
5053483,1021934,18,1,5.49,0.00
5053484,1021934,32,1,4.99,0.00
5053485,1021934,27,1,2.49,0.00
5053486,1021935,11,1,13.49,0.00
5053487,1021936,3,2,10.49,0.00
5053488,1021936,35,1,2.99,0.00
5053489,1021937,9,1,13.99,0.00
5053490,1021938,13,1,9.99,0.00
5053491,1021938,27,1,2.49,0.00
5053492,1021938,5,1,13.49,0.00
5053493,1021938,2,1,11.99,0.00
5053494,1021939,17,2,12.49,0.00
5053495,1021939,23,1,3.99,0.00
5053496,1021940,2,1,11.99,0.00
5053497,1021941,17,1,12.49,2.50
5053498,1021941,31,1,3.49,0.00
5053499,1021941,26,1,2.49,0.00
