order_item_id,order_id,item_id,quantity,unit_price,discount_amount
5065441,1026869,17,1,12.49,0.00
5065442,1026869,35,1,2.99,0.00
5065443,1026870,2,1,11.99,0.00
5065444,1026870,27,1,2.49,0.00
5065445,1026870,35,1,2.99,0.00
5065446,1026870,22,1,4.49,0.00
5065447,1026871,3,1,10.49,0.00
5065448,1026872,14,1,10.49,0.00
5065449,1026872,20,2,4.49,0.00
5065450,1026872,21,1,3.99,0.00
5065451,1026872,24,1,3.49,0.00
5065452,1026873,10,1,10.99,0.00
5065453,1026874,2,1,11.99,0.00
5065454,1026875,17,1,12.49,0.00
5065455,1026875,27,2,2.49,0.00
5065456,1026876,17,1,12.49,0.00
5065457,1026876,21,2,3.99,0.00
5065458,1026876,23,1,3.99,0.00
5065459,1026876,29,1,3.49,0.00
5065460,1026877,17,1,12.49,0.00
5065461,1026877,21,1,3.99,0.00
5065462,1026878,17,1,12.49,0.00
5065463,1026878,25,1,6.49,0.00
5065464,1026878,28,1,3.49,0.00
5065465,1026879,5,1,13.49,0.00
5065466,1026879,23,1,3.99,0.00
5065467,1026880,14,1,10.49,0.00
5065468,1026880,26,1,2.49,0.00
5065469,1026881,15,1,10.99,0.00
5065470,1026881,19,1,3.99,0.00
5065471,1026881,30,1,3.29,0.00
5065472,1026881,32,1,4.99,0.00
5065473,1026882,1,1,11.49,0.00
5065474,1026882,29,1,3.49,0.00
5065475,1026882,23,1,3.99,0.00
5065476,1026883,3,1,10.49,0.00
5065477,1026883,21,1,3.99,0.00
5065478,1026883,29,2,3.49,0.00
5065479,1026883,32,1,4.99,0.00
5065480,1026883,24,1,3.49,0.00
5065481,1026883,25,2,6.49,0.00
5065482,1026884,14,1,10.49,0.00
5065483,1026884,31,1,3.49,0.00
5065484,1026884,33,1,5.49,0.00
5065485,1026885,13,1,9.99,0.00
5065486,1026885,24,1,3.49,0.00
5065487,1026885,21,1,3.99,0.00
5065488,1026885,34,1,4.49,0.00
5065489,1026886,17,2,12.49,3.75
5065490,1026887,1,1,11.49,0.00
5065491,1026888,11,1,13.49,2.02
5065492,1026888,18,1,5.49,0.82
5065493,1026888,23,1,3.99,0.60
5065494,1026888,8,1,12.49,1.87
5065495,1026889,17,1,12.49,0.00
5065496,1026889,8,1,12.49,0.00
5065497,1026889,28,1,3.49,0.00
5065498,1026890,15,1,10.99,0.00
5065499,1026890,23,2,3.99,0.00
5065500,1026890,27,1,2.49,0.00
5065501,1026891,17,1,12.49,0.00
5065502,1026891,26,1,2.49,0.00
5065503,1026891,29,1,3.49,0.00
5065504,1026892,14,1,10.49,0.00
5065505,1026892,23,1,3.99,0.00
5065506,1026892,26,1,2.49,0.00
5065507,1026893,2,1,11.99,0.00
5065508,1026893,27,1,2.49,0.00
5065509,1026893,29,1,3.49,0.00
5065510,1026893,30,1,3.29,0.00
5065511,1026893,20,2,4.49,0.00
5065512,1026894,7,2,11.99,0.00
5065513,1026895,8,1,12.49,0.00
5065514,1026895,26,1,2.49,0.00
5065515,1026896,6,1,12.99,0.00
5065516,1026896,20,1,4.49,0.00
5065517,1026896,35,2,2.99,0.00
5065518,1026896,33,1,5.49,0.00
5065519,1026897,17,2,12.49,0.00
5065520,1026898,14,1,10.49,0.00
5065521,1026899,4,1,14.99,0.00
5065522,1026899,23,1,3.99,0.00
5065523,1026900,14,2,10.49,0.00
5065524,1026900,19,1,3.99,0.00
5065525,1026900,18,1,5.49,0.00
5065526,1026901,17,1,12.49,0.00
5065527,1026901,20,1,4.49,0.00
5065528,1026901,18,1,5.49,0.00
5065529,1026901,19,2,3.99,0.00
5065530,1026902,3,1,10.49,0.00
5065531,1026902,21,3,3.99,0.00
5065532,1026903,17,2,12.49,0.00
5065533,1026903,16,1,10.49,0.00
5065534,1026903,28,2,3.49,0.00
5065535,1026904,4,1,14.99,0.00
5065536,1026904,33,1,5.49,0.00
5065537,1026905,16,1,10.49,0.00
5065538,1026905,18,1,5.49,0.00
5065539,1026905,26,1,2.49,0.00
5065540,1026905,29,1,3.49,0.00
5065541,1026906,2,1,11.99,0.00
5065542,1026907,17,1,12.49,0.00
5065543,1026907,27,1,2.49,0.00
5065544,1026908,1,2,11.49,0.00
5065545,1026908,28,1,3.49,0.00
5065546,1026909,15,3,10.99,0.00
5065547,1026909,34,1,4.49,0.00
5065548,1026910,14,3,10.49,0.00
5065549,1026911,1,1,11.49,0.00
5065550,1026912,17,2,12.49,0.00
5065551,1026912,29,1,3.49,0.00
5065552,1026912,30,1,3.29,0.00
5065553,1026912,20,1,4.49,0.00
5065554,1026913,10,1,10.99,0.00
5065555,1026913,29,1,3.49,0.00
5065556,1026914,17,1,12.49,0.00
5065557,1026914,4,1,14.99,0.00
5065558,1026914,30,3,3.29,0.00
5065559,1026915,17,3,12.49,0.00
5065560,1026915,19,1,3.99,0.00
5065561,1026915,7,2,11.99,0.00
5065562,1026916,17,1,12.49,0.00
5065563,1026917,4,1,14.99,0.00
5065564,1026917,19,1,3.99,0.00
5065565,1026918,13,1,9.99,0.00
5065566,1026918,3,1,10.49,0.00
5065567,1026919,17,1,12.49,0.00
5065568,1026919,18,1,5.49,0.00
5065569,1026919,28,1,3.49,0.00
5065570,1026920,17,1,12.49,0.00
5065571,1026920,30,1,3.29,0.00
5065572,1026920,25,1,6.49,0.00
5065573,1026921,15,-1,10.99,1.65
5065574,1026922,10,1,10.99,0.00
5065575,1026922,33,1,5.49,0.00
5065576,1026923,2,1,11.99,0.00
5065577,1026924,15,1,10.99,0.00
5065578,1026924,26,1,2.49,0.00
5065579,1026924,28,1,3.49,0.00
5065580,1026925,2,1,11.99,0.00
5065581,1026925,19,3,3.99,0.00
5065582,1026925,32,2,4.99,0.00
5065583,1026926,7,1,11.99,0.00
5065584,1026926,27,1,2.49,0.00
5065585,1026926,29,1,3.49,0.00
5065586,1026926,22,1,4.49,0.00
5065587,1026927,5,1,13.49,0.00
5065588,1026927,28,1,3.49,0.00
5065589,1026928,4,1,14.99,0.00
5065590,1026928,23,1,3.99,0.00
5065591,1026928,33,1,5.49,0.00
5065592,1026928,25,1,6.49,0.00
5065593,1026929,11,1,13.49,0.00
5065594,1026929,20,1,4.49,0.00
5065595,1026930,15,1,10.99,0.00
5065596,1026930,4,1,14.99,0.00
5065597,1026931,17,1,12.49,1.87
5065598,1026931,22,1,4.49,0.67
5065599,1026931,26,1,2.49,0.37
5065600,1026931,18,1,5.49,0.82
5065601,1026932,13,1,9.99,0.00
5065602,1026932,19,1,3.99,0.00
5065603,1026932,29,1,3.49,0.00
5065604,1026932,18,1,5.49,0.00
5065605,1026933,1,1,11.49,0.00
5065606,1026933,25,1,6.49,0.00
5065607,1026934,17,1,12.49,0.00
5065608,1026934,1,1,11.49,0.00
5065609,1026934,32,1,4.99,0.00
5065610,1026934,33,2,5.49,0.00
5065611,1026934,19,1,3.99,0.00
5065612,1026934,11,1,13.49,0.00
5065613,1026935,3,2,10.49,0.00
5065614,1026935,26,1,2.49,0.00
5065615,1026935,34,2,4.49,0.00
5065616,1026936,17,1,12.49,0.00
5065617,1026936,14,1,10.49,0.00
5065618,1026936,23,1,3.99,0.00
5065619,1026937,2,1,11.99,0.00
5065620,1026937,21,1,3.99,0.00
5065621,1026937,30,1,3.29,0.00
5065622,1026938,5,1,13.49,0.00
5065623,1026939,9,1,13.99,0.00
5065624,1026939,31,1,3.49,0.00
5065625,1026940,17,2,12.49,0.00
5065626,1026940,8,1,12.49,0.00
5065627,1026941,17,1,12.49,0.00
5065628,1026941,26,2,2.49,0.00
5065629,1026941,22,1,4.49,0.00
5065630,1026941,28,1,3.49,0.00
5065631,1026941,29,1,3.49,0.00
5065632,1026942,15,1,10.99,0.00
5065633,1026942,19,1,3.99,0.00
5065634,1026942,31,1,3.49,0.00
5065635,1026942,26,2,2.49,0.00
5065636,1026943,17,1,12.49,0.00
5065637,1026943,21,2,3.99,0.00
5065638,1026944,10,1,10.99,0.00
5065639,1026944,25,2,6.49,0.00
5065640,1026945,14,2,10.49,0.00
5065641,1026945,26,2,2.49,0.00
5065642,1026945,22,1,4.49,0.00
5065643,1026945,20,1,4.49,0.00
5065644,1026945,1,1,11.49,0.00
5065645,1026945,18,1,5.49,0.00
5065646,1026946,17,1,12.49,0.00
5065647,1026946,27,2,2.49,0.00
5065648,1026947,17,1,12.49,0.00
5065649,1026947,8,1,12.49,0.00
5065650,1026948,17,2,12.49,0.00
5065651,1026949,17,1,12.49,0.00
5065652,1026949,26,1,2.49,0.00
5065653,1026949,21,1,3.99,0.00
5065654,1026950,7,1,11.99,0.00
5065655,1026950,18,-1,5.49,0.00
5065656,1026951,13,1,9.99,0.00
5065657,1026951,20,1,4.49,0.00
5065658,1026951,33,1,5.49,0.00
5065659,1026952,17,1,12.49,0.00
5065660,1026953,17,1,12.49,0.00
5065661,1026953,19,1,3.99,0.00
5065662,1026953,15,1,10.99,0.00
5065663,1026954,4,1,14.99,0.00
5065664,1026954,18,1,5.49,0.00
5065665,1026954,14,1,10.49,0.00
5065666,1026955,17,1,12.49,1.87
5065667,1026956,17,1,12.49,0.00
5065668,1026956,26,1,2.49,0.00
5065669,1026957,14,1,10.49,0.00
5065670,1026957,25,1,6.49,0.00
5065671,1026957,29,1,3.49,0.00
5065672,1026958,2,1,11.99,0.00
5065673,1026959,17,2,12.49,0.00
5065674,1026959,9,1,13.99,0.00
5065675,1026959,21,1,3.99,0.00
5065676,1026959,26,2,2.49,0.00
5065677,1026959,35,1,2.99,0.00
5065678,1026960,5,1,13.49,0.00
5065679,1026960,30,1,3.29,0.00
5065680,1026960,10,-1,10.99,0.00
5065681,1026960,23,1,3.99,0.00
5065682,1026961,9,1,13.99,0.00
5065683,1026961,18,1,5.49,0.00
5065684,1026961,30,1,3.29,0.00
5065685,1026962,17,1,12.49,0.00
5065686,1026962,22,1,4.49,0.00
5065687,1026962,9,1,13.99,0.00
5065688,1026963,7,1,11.99,1.80
5065689,1026963,25,1,6.49,0.97
5065690,1026963,23,1,3.99,0.60
5065691,1026963,32,1,4.99,0.75
5065692,1026963,21,1,3.99,0.60
5065693,1026964,11,1,13.49,0.00
5065694,1026964,26,1,2.49,0.00
5065695,1026965,12,1,18.99,0.00
5065696,1026965,34,1,4.49,0.00
5065697,1026965,28,1,3.49,0.00
5065698,1026965,21,1,3.99,0.00
5065699,1026966,2,1,11.99,0.00
5065700,1026966,23,1,3.99,0.00
5065701,1026966,16,1,10.49,0.00
5065702,1026967,6,1,12.99,0.00
5065703,1026967,28,1,3.49,0.00
5065704,1026968,17,3,12.49,0.00
5065705,1026968,29,1,3.49,0.00
5065706,1026969,13,3,9.99,0.00
5065707,1026969,29,1,3.49,0.00
5065708,1026970,5,1,13.49,2.02
5065709,1026970,21,1,3.99,0.60
5065710,1026971,8,1,12.49,0.00
5065711,1026971,24,1,3.49,0.00
5065712,1026971,19,1,3.99,0.00
5065713,1026972,15,1,10.99,0.00
5065714,1026972,26,1,2.49,0.00
5065715,1026972,1,3,11.49,0.00
5065716,1026973,17,0,12.49,0.00
5065717,1026974,14,1,10.49,0.00
5065718,1026974,32,1,4.99,0.00
5065719,1026974,18,1,5.49,0.00
5065720,1026975,3,1,10.49,1.57
5065721,1026976,17,1,12.49,0.00
5065722,1026976,24,1,3.49,0.00
5065723,1026977,17,1,12.49,0.00
5065724,1026977,18,1,5.49,0.00
5065725,1026978,17,1,12.49,0.00
5065726,1026978,23,2,3.99,0.00
5065727,1026979,17,1,12.49,0.00
5065728,1026979,27,0,2.49,0.00
5065729,1026979,8,1,12.49,0.00
5065730,1026979,21,1,3.99,0.00
5065731,1026980,3,1,10.49,0.00
5065732,1026980,20,1,4.49,0.00
5065733,1026980,31,1,3.49,0.00
5065734,1026980,27,1,2.49,0.00
5065735,1026981,17,1,12.49,0.00
5065736,1026982,8,1,12.49,0.00
5065737,1026982,32,1,4.99,0.00
5065738,1026982,22,1,4.49,0.00
5065739,1026982,20,1,4.49,0.00
5065740,1026983,5,1,13.49,0.00
5065741,1026984,9,1,13.99,0.00
5065742,1026984,30,1,3.29,0.00
5065743,1026984,35,1,2.99,0.00
5065744,1026984,10,2,10.99,0.00
5065745,1026985,5,2,13.49,0.00
5065746,1026985,9,1,13.99,0.00
5065747,1026986,17,2,12.49,0.00
5065748,1026986,30,2,3.29,0.00
5065749,1026986,20,1,4.49,0.00
5065750,1026987,11,1,13.49,0.00
5065751,1026987,25,1,6.49,0.00
5065752,1026987,7,1,11.99,0.00
5065753,1026987,26,2,2.49,0.00
5065754,1026988,17,1,12.49,0.00
5065755,1026989,17,1,12.49,0.00
5065756,1026990,9,1,13.99,0.00
5065757,1026990,19,1,3.99,0.00
5065758,1026991,14,1,10.49,0.00
5065759,1026991,19,1,3.99,0.00
5065760,1026992,1,1,11.49,0.00
5065761,1026992,27,1,2.49,0.00
5065762,1026992,21,1,3.99,0.00
5065763,1026993,2,1,11.99,0.00
5065764,1026993,26,2,2.49,0.00
5065765,1026994,8,1,12.49,0.00
5065766,1026994,25,3,6.49,0.00
5065767,1026994,21,1,3.99,0.00
5065768,1026995,10,1,10.99,0.00
5065769,1026995,34,1,4.49,0.00
5065770,1026995,26,1,2.49,0.00
5065771,1026996,15,2,10.99,0.00
5065772,1026996,28,1,3.49,0.00
5065773,1026996,32,2,4.99,0.00
5065774,1026997,10,1,10.99,0.00
5065775,1026997,30,1,3.29,0.00
5065776,1026997,19,1,3.99,0.00
5065777,1026998,1,1,11.49,0.00
5065778,1026998,29,1,3.49,0.00
5065779,1026999,2,1,11.99,0.00
5065780,1026999,29,2,3.49,0.00
5065781,1026999,34,2,4.49,0.00
5065782,1027000,17,1,12.49,0.00
5065783,1027000,23,3,3.99,0.00
5065784,1027001,7,1,11.99,0.00
5065785,1027001,21,1,3.99,0.00
5065786,1027001,28,1,3.49,0.00
5065787,1027001,19,2,3.99,0.00
5065788,1027002,14,1,10.49,0.00
5065789,1027003,16,1,10.49,0.00
5065790,1027003,1,1,11.49,0.00
5065791,1027003,18,2,5.49,0.00
5065792,1027004,7,1,11.99,0.00
5065793,1027005,1,2,11.49,0.00
5065794,1027005,28,1,3.49,0.00
5065795,1027005,24,1,3.49,0.00
5065796,1027005,19,1,3.99,0.00
5065797,1027005,29,1,3.49,0.00
5065798,1027005,25,1,6.49,0.00
5065799,1027006,1,3,11.49,0.00
5065800,1027006,20,1,4.49,0.00
5065801,1027006,26,1,2.49,0.00
5065802,1027007,8,1,12.49,0.00
5065803,1027007,30,1,3.29,0.00
5065804,1027007,27,1,2.49,0.00
5065805,1027007,19,1,3.99,0.00
5065806,1027008,17,1,12.49,0.00
5065807,1027008,24,1,3.49,0.00
5065808,1027008,23,1,3.99,0.00
5065809,1027008,19,3,3.99,0.00
5065810,1027009,17,1,12.49,0.00
5065811,1027010,7,1,11.99,0.00
5065812,1027010,35,1,2.99,0.00
5065813,1027010,19,1,3.99,0.00
5065814,1027010,20,1,4.49,0.00
5065815,1027011,17,1,12.49,0.00
5065816,1027011,32,2,4.99,0.00
5065817,1027012,1,1,11.49,0.00
5065818,1027013,15,1,10.99,0.00
5065819,1027013,6,1,12.99,0.00
5065820,1027013,21,1,3.99,0.00
5065821,1027013,18,1,5.49,0.00
5065822,1027013,17,2,12.49,0.00
5065823,1027014,5,1,13.49,0.00
5065824,1027015,10,1,10.99,0.00
5065825,1027015,29,2,3.49,0.00
5065826,1027015,26,1,2.49,0.00
5065827,1027015,4,2,14.99,0.00
5065828,1027016,17,1,12.49,1.87
5065829,1027016,33,2,5.49,1.65
5065830,1027017,12,1,18.99,0.00
5065831,1027017,1,1,11.49,0.00
5065832,1027017,19,1,3.99,0.00
5065833,1027017,18,0,5.49,0.00
5065834,1027017,20,1,4.49,0.00
5065835,1027018,17,3,12.49,0.00
5065836,1027019,17,1,12.49,0.00
5065837,1027019,26,1,2.49,0.00
5065838,1027020,11,1,13.49,0.00
5065839,1027020,32,1,4.99,0.00
5065840,1027021,8,1,12.49,0.00
5065841,1027021,19,2,3.99,0.00
5065842,1027021,22,1,4.49,0.00
5065843,1027022,14,2,10.49,0.00
5065844,1027022,28,1,3.49,0.00
5065845,1027023,10,1,10.99,0.00
5065846,1027023,31,1,3.49,0.00
5065847,1027024,17,1,12.49,0.00
5065848,1027024,18,1,5.49,0.00
5065849,1027025,7,1,11.99,0.00
5065850,1027025,17,1,12.49,0.00
5065851,1027026,7,1,11.99,0.00
5065852,1027026,32,1,4.99,0.00
5065853,1027027,9,1,13.99,0.00
5065854,1027027,21,2,3.99,0.00
5065855,1027027,31,1,3.49,0.00
5065856,1027028,6,1,12.99,0.00
5065857,1027028,23,1,3.99,0.00
5065858,1027028,26,2,2.49,0.00
5065859,1027028,30,2,3.29,0.00
5065860,1027029,3,1,10.49,0.00
5065861,1027029,34,1,4.49,0.00
5065862,1027029,28,1,3.49,0.00
5065863,1027030,3,1,10.49,0.00
5065864,1027031,3,1,10.49,0.00
5065865,1027031,26,1,2.49,0.00
5065866,1027031,28,1,3.49,0.00
5065867,1027032,17,1,12.49,0.00
5065868,1027033,14,1,10.49,0.00
5065869,1027033,30,2,3.29,0.00
5065870,1027034,4,1,14.99,0.00
5065871,1027034,18,2,5.49,0.00
5065872,1027035,17,2,12.49,0.00
5065873,1027036,17,1,12.49,0.00
5065874,1027036,27,1,2.49,0.00
5065875,1027036,18,1,5.49,0.00
5065876,1027037,14,2,10.49,0.00
5065877,1027037,26,1,2.49,0.00
5065878,1027037,19,1,3.99,0.00
5065879,1027037,25,1,6.49,0.00
5065880,1027038,16,1,10.49,0.00
5065881,1027038,32,1,4.99,0.00
5065882,1027038,21,1,3.99,0.00
5065883,1027039,5,1,13.49,0.00
5065884,1027040,1,1,11.49,0.00
5065885,1027041,7,1,11.99,0.00
5065886,1027041,27,1,2.49,0.00
5065887,1027042,16,2,10.49,0.00
5065888,1027042,28,1,3.49,0.00
5065889,1027042,26,1,2.49,0.00
5065890,1027042,30,1,3.29,0.00
5065891,1027043,17,1,12.49,1.87
5065892,1027044,5,0,13.49,0.00
5065893,1027044,10,1,10.99,0.00
5065894,1027045,8,1,12.49,0.00
5065895,1027045,18,1,5.49,0.00
5065896,1027045,29,1,3.49,0.00
5065897,1027045,21,2,3.99,0.00
5065898,1027046,2,1,11.99,0.00
5065899,1027046,27,3,2.49,0.00
5065900,1027046,25,1,6.49,0.00
5065901,1027047,15,1,10.99,1.65
5065902,1027047,26,1,2.49,0.37
5065903,1027048,5,1,13.49,0.00
5065904,1027049,6,1,12.99,0.00
5065905,1027049,34,1,4.49,0.00
5065906,1027049,22,1,4.49,0.00
5065907,1027050,6,1,12.99,0.00
5065908,1027050,20,1,4.49,0.00
5065909,1027050,29,1,3.49,0.00
5065910,1027051,16,1,10.49,0.00
5065911,1027051,23,2,3.99,0.00
5065912,1027051,19,1,3.99,0.00
5065913,1027052,17,1,12.49,0.00
5065914,1027052,26,1,2.49,0.00
5065915,1027053,7,1,11.99,0.00
5065916,1027053,31,1,3.49,0.00
5065917,1027054,2,1,11.99,0.00
5065918,1027054,28,1,3.49,0.00
5065919,1027055,5,1,13.49,0.00
5065920,1027055,28,2,3.49,0.00
5065921,1027055,30,1,3.29,0.00
5065922,1027056,9,1,13.99,0.00
5065923,1027056,26,2,2.49,0.00
5065924,1027057,14,1,10.49,0.00
5065925,1027058,17,1,12.49,0.00
5065926,1027058,29,1,3.49,0.00
5065927,1027058,31,1,3.49,0.00
5065928,1027059,5,1,13.49,0.00
5065929,1027059,29,1,3.49,0.00
5065930,1027059,19,2,3.99,0.00
5065931,1027060,17,2,12.49,0.00
5065932,1027060,19,1,3.99,0.00
5065933,1027060,25,1,6.49,0.00
5065934,1027061,16,1,10.49,0.00
5065935,1027061,1,1,11.49,0.00
5065936,1027061,26,1,2.49,0.00
5065937,1027061,27,2,2.49,0.00
5065938,1027062,15,1,10.99,0.00
5065939,1027062,19,1,3.99,0.00
5065940,1027063,2,1,11.99,1.80
5065941,1027063,26,2,2.49,0.75
5065942,1027063,31,2,3.49,1.05
5065943,1027064,14,-1,10.49,0.00
5065944,1027064,21,3,3.99,0.00
5065945,1027065,4,1,14.99,0.00
5065946,1027065,25,1,6.49,0.00
5065947,1027066,1,1,11.49,0.00
5065948,1027066,24,1,3.49,0.00
5065949,1027066,13,1,9.99,0.00
5065950,1027067,9,1,13.99,0.00
5065951,1027067,23,2,3.99,0.00
5065952,1027068,6,3,12.99,0.00
5065953,1027068,26,1,2.49,0.00
5065954,1027068,18,1,5.49,0.00
5065955,1027068,34,1,4.49,0.00
5065956,1027068,22,1,4.49,0.00
5065957,1027069,5,1,13.49,0.00
5065958,1027069,30,1,3.29,0.00
5065959,1027069,31,2,3.49,0.00
5065960,1027069,11,1,13.49,0.00
5065961,1027069,26,1,2.49,0.00
5065962,1027070,3,1,10.49,0.00
5065963,1027070,28,2,3.49,0.00
5065964,1027070,27,1,2.49,0.00
5065965,1027071,3,1,10.49,0.00
5065966,1027071,18,1,5.49,0.00
5065967,1027072,8,1,12.49,0.00
5065968,1027072,25,1,6.49,0.00
5065969,1027073,17,1,12.49,1.87
5065970,1027074,14,2,10.49,0.00
5065971,1027075,3,1,10.49,0.00
5065972,1027076,17,1,12.49,0.00
5065973,1027077,17,1,12.49,0.00
5065974,1027078,17,3,12.49,0.00
5065975,1027079,17,1,12.49,0.00
5065976,1027079,28,1,3.49,0.00
5065977,1027080,17,1,12.49,0.00
5065978,1027080,26,1,2.49,0.00
5065979,1027080,35,1,2.99,0.00
5065980,1027081,2,1,11.99,0.00
5065981,1027081,30,1,3.29,0.00
5065982,1027081,35,3,2.99,0.00
5065983,1027082,2,1,11.99,0.00
5065984,1027082,22,1,4.49,0.00
5065985,1027082,17,1,12.49,0.00
5065986,1027082,23,1,3.99,0.00
5065987,1027083,16,1,10.49,0.00
5065988,1027083,19,1,3.99,0.00
5065989,1027083,18,1,5.49,0.00
5065990,1027083,1,1,11.49,0.00
5065991,1027084,9,1,13.99,2.10
5065992,1027084,28,2,3.49,1.05
5065993,1027084,27,1,2.49,0.37
5065994,1027084,26,1,2.49,0.37
5065995,1027085,8,1,12.49,1.87
5065996,1027085,26,3,2.49,1.12
5065997,1027085,24,3,3.49,1.57
5065998,1027086,15,1,10.99,0.00
5065999,1027086,25,1,6.49,0.00
5066000,1027087,3,1,10.49,0.00
5066001,1027087,20,1,4.49,0.00
5066002,1027087,32,1,4.99,0.00
5066003,1027087,28,1,3.49,0.00
5066004,1027087,17,1,12.49,0.00
5066005,1027088,2,1,11.99,0.00
5066006,1027088,19,1,3.99,0.00
5066007,1027088,28,2,3.49,0.00
5066008,1027089,3,1,10.49,0.00
5066009,1027090,8,1,12.49,0.00
5066010,1027091,17,1,12.49,0.00
5066011,1027092,17,1,12.49,0.00
5066012,1027092,27,3,2.49,0.00
5066013,1027093,1,1,11.49,0.00
5066014,1027093,18,1,5.49,0.00
5066015,1027093,29,1,3.49,0.00
5066016,1027094,9,1,13.99,0.00
5066017,1027094,19,1,3.99,0.00
5066018,1027094,30,1,3.29,0.00
5066019,1027094,28,1,3.49,0.00
5066020,1027094,25,1,6.49,0.00
5066021,1027095,8,1,12.49,0.00
5066022,1027095,30,1,3.29,0.00
5066023,1027096,14,1,10.49,0.00
5066024,1027096,21,1,3.99,0.00
5066025,1027096,17,1,12.49,0.00
5066026,1027097,4,1,14.99,0.00
5066027,1027097,31,1,3.49,0.00
5066028,1027097,27,1,2.49,0.00
5066029,1027098,15,3,10.99,0.00
5066030,1027098,10,3,10.99,0.00
5066031,1027098,5,1,13.49,0.00
5066032,1027099,9,1,13.99,0.00
5066033,1027099,27,2,2.49,0.00
5066034,1027099,19,1,3.99,0.00
5066035,1027100,9,1,13.99,0.00
5066036,1027100,23,2,3.99,0.00
5066037,1027100,26,1,2.49,0.00
5066038,1027101,8,1,12.49,0.00
5066039,1027101,20,1,4.49,0.00
5066040,1027101,27,1,2.49,0.00
5066041,1027102,1,1,11.49,0.00
5066042,1027103,3,1,10.49,0.00
5066043,1027103,19,1,3.99,0.00
5066044,1027103,29,1,3.49,0.00
5066045,1027104,11,1,13.49,0.00
5066046,1027104,32,1,4.99,0.00
5066047,1027105,1,2,11.49,0.00
5066048,1027105,19,1,3.99,0.00
5066049,1027106,3,1,10.49,0.00
5066050,1027107,7,1,11.99,0.00
5066051,1027107,29,1,3.49,0.00
5066052,1027108,3,1,10.49,0.00
5066053,1027108,17,1,12.49,0.00
5066054,1027109,5,1,13.49,0.00
5066055,1027109,19,1,3.99,0.00
5066056,1027109,7,1,11.99,0.00
5066057,1027110,7,1,11.99,0.00
5066058,1027111,17,1,12.49,0.00
5066059,1027111,26,2,2.49,0.00
5066060,1027112,2,2,11.99,0.00
5066061,1027112,26,1,2.49,0.00
5066062,1027113,1,1,11.49,0.00
5066063,1027113,21,1,3.99,0.00
5066064,1027114,6,1,12.99,0.00
5066065,1027114,26,1,2.49,0.00
5066066,1027114,32,1,4.99,0.00
5066067,1027115,17,1,12.49,0.00
5066068,1027115,25,1,6.49,0.00
5066069,1027116,11,1,13.49,0.00
5066070,1027116,21,2,3.99,0.00
5066071,1027116,19,3,3.99,0.00
5066072,1027116,35,1,2.99,0.00
5066073,1027117,1,2,11.49,0.00
5066074,1027117,22,1,4.49,0.00
5066075,1027118,14,1,10.49,0.00
5066076,1027118,21,1,3.99,0.00
5066077,1027118,20,1,4.49,0.00
5066078,1027118,18,1,5.49,0.00
5066079,1027118,22,1,4.49,0.00
5066080,1027119,2,1,11.99,1.80
5066081,1027120,9,1,13.99,0.00
5066082,1027121,8,2,12.49,0.00
5066083,1027121,30,1,3.29,0.00
5066084,1027121,29,1,3.49,0.00
5066085,1027122,3,1,10.49,0.00
5066086,1027123,14,1,10.49,0.00
5066087,1027124,10,1,10.99,1.65
5066088,1027124,26,1,2.49,0.37
5066089,1027125,17,1,12.49,0.00
5066090,1027125,32,1,4.99,0.00
5066091,1027126,14,1,10.49,0.00
5066092,1027126,21,1,3.99,0.00
5066093,1027127,17,1,12.49,0.00
5066094,1027127,23,2,3.99,0.00
5066095,1027127,5,1,13.49,0.00
5066096,1027128,9,2,13.99,0.00
5066097,1027129,17,3,12.49,0.00
5066098,1027130,17,1,12.49,0.00
5066099,1027130,33,1,5.49,0.00
5066100,1027130,34,1,4.49,0.00
5066101,1027131,1,1,11.49,0.00
5066102,1027131,26,1,2.49,0.00
5066103,1027131,24,1,3.49,0.00
5066104,1027131,21,1,3.99,0.00
5066105,1027132,14,2,10.49,0.00
5066106,1027132,26,2,2.49,0.00
5066107,1027133,2,1,11.99,0.00
5066108,1027134,1,1,11.49,0.00
5066109,1027134,18,1,5.49,0.00
5066110,1027134,32,1,4.99,0.00
5066111,1027134,27,2,2.49,0.00
5066112,1027135,11,1,13.49,0.00
5066113,1027135,21,1,3.99,0.00
5066114,1027135,27,1,2.49,0.00
5066115,1027135,20,1,4.49,0.00
5066116,1027136,11,1,13.49,0.00
5066117,1027136,27,1,2.49,0.00
5066118,1027136,29,1,3.49,0.00
5066119,1027136,17,1,12.49,0.00
5066120,1027137,8,1,12.49,0.00
5066121,1027137,23,1,3.99,0.00
5066122,1027137,20,1,4.49,0.00
5066123,1027137,32,1,4.99,0.00
5066124,1027138,6,3,12.99,0.00
5066125,1027138,31,1,3.49,0.00
5066126,1027138,26,1,2.49,0.00
5066127,1027138,28,1,3.49,0.00
5066128,1027139,14,1,10.49,0.00
5066129,1027139,26,2,2.49,0.00
5066130,1027139,20,1,4.49,0.00
5066131,1027140,17,1,12.49,0.00
5066132,1027140,25,1,6.49,0.00
5066133,1027141,17,1,12.49,0.00
5066134,1027141,26,1,2.49,0.00
5066135,1027142,17,1,12.49,1.87
5066136,1027142,18,3,5.49,2.47
5066137,1027142,23,1,3.99,0.60
5066138,1027143,15,1,10.99,0.00
